#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THB>Themis Probe B
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       FGM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, U. Auster & K.H. Glassmeier and W. Baumjohann
#     PI_AFFILIATION                  UCB, TUBS and IWF respectively, NASA NAS5-02099
#     TITLE                           Fluxgate Magnetometer Measurements
#     TEXT                            Sensor and electronics design provided by TUBS (Glassmeier, Auster) and IWF                            
#                                      (Baumjohann, Magnes)                                                                                  
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thb_l2_fgm
#     LOGICAL_FILE_ID                 thb_l2_fgm_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Spacecraft-collected fluxgate magnetometer, Decimated TeleMetry High, DSL, GSE                         
#                                      and GSM coordinates                                                                                   
#     TIME_RESOLUTION                 1/4-1/128s
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri Jul 12 23:36:53 2019
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     MODS                            Rev- 2006-09-18
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       THEMIS FGM
#                                     Higher resolution data and analysis s/w from
#                                     Detailed description of the
#     LINK_TITLE                      Processing History
#                                     THEMIS mission website
#                                     FGM instrument
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/fgm_proc_history.shtml
#                                     http://themis.ssl.berkeley.edu/
#                                     http://themis.ssl.berkeley.edu/instrument_fgm.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDITY                        to be validated
#     VALIDATOR                       tbd
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     PARENTS                         xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                26797
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/B/FGM/PT0.0078125S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thb_fgs_epoch
#  2. ---- FGS (spin-resolution/~3 sec) magnetic  field B in XYZ GSE Coordinates
#       NOTES:  Units are in nanotesla
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2019-01-07T15:04:09.591Z,-1.79374,-4.89855,0.542877
2019-01-07T15:04:13.900Z,-1.82496,-4.70813,0.472316
2019-01-07T15:04:18.210Z,-1.78429,-4.72564,0.531031
2019-01-07T15:04:22.519Z,-1.81379,-4.49013,0.466228
2019-01-07T15:04:26.829Z,-1.94460,-4.86269,0.148158
2019-01-07T15:04:31.138Z,-1.90694,-4.87150,0.247565
2019-01-07T15:04:35.448Z,-1.94257,-4.71130,0.290094
2019-01-07T15:04:39.757Z,-1.88755,-4.71301,0.267044
2019-01-07T15:04:44.067Z,-1.96682,-4.81282,0.282513
2019-01-07T15:04:48.376Z,-2.11832,-4.69665,0.255582
2019-01-07T15:04:52.686Z,-1.77984,-4.89569,0.301902
2019-01-07T15:04:56.995Z,-1.81699,-4.74532,0.199748
2019-01-07T15:05:01.305Z,-1.82108,-4.71932,0.420003
2019-01-07T15:05:05.614Z,-2.03692,-4.46705,0.133053
2019-01-07T15:05:09.924Z,-2.33819,-4.31814,-0.303133
2019-01-07T15:05:14.233Z,-2.48907,-4.06782,-0.416782
2019-01-07T15:05:18.543Z,-2.42104,-4.31463,-0.264196
2019-01-07T15:05:22.852Z,-2.41004,-4.28210,-0.218393
2019-01-07T15:05:27.162Z,-2.35824,-4.37462,-0.255866
2019-01-07T15:05:31.471Z,-2.48710,-4.15937,-0.335930
2019-01-07T15:05:35.781Z,-2.37631,-4.10781,-0.280679
2019-01-07T15:05:40.090Z,-2.30138,-4.37453,-0.221106
2019-01-07T15:05:44.400Z,-2.31092,-4.17526,-0.307228
2019-01-07T15:05:48.709Z,-2.38708,-4.24110,-0.387408
2019-01-07T15:05:53.019Z,-2.37769,-4.26106,-0.431330
2019-01-07T15:05:57.328Z,-2.46415,-4.06830,-0.475934
2019-01-07T15:06:01.638Z,-2.43923,-4.05461,-0.370065
2019-01-07T15:06:05.947Z,-2.46475,-4.23834,-0.253199
2019-01-07T15:06:10.257Z,-2.59933,-4.12802,-0.561804
2019-01-07T15:06:14.566Z,-2.64561,-4.14440,-0.573956
2019-01-07T15:06:18.876Z,-2.72375,-3.96850,-0.647950
2019-01-07T15:06:23.185Z,-2.71361,-3.98354,-0.619532
2019-01-07T15:06:27.495Z,-2.71759,-4.07926,-0.706295
2019-01-07T15:06:31.804Z,-2.65955,-4.08968,-0.770038
2019-01-07T15:06:36.114Z,-2.76163,-3.95906,-0.744447
2019-01-07T15:06:40.423Z,-2.74501,-3.99277,-0.803228
2019-01-07T15:06:44.733Z,-2.78199,-4.12184,-0.833357
2019-01-07T15:06:49.042Z,-2.69892,-4.12597,-0.875199
2019-01-07T15:06:53.352Z,-2.74542,-4.14173,-0.884445
2019-01-07T15:06:57.661Z,-2.79150,-4.04441,-0.676452
2019-01-07T15:07:01.971Z,-2.70701,-4.08137,-0.518655
2019-01-07T15:07:06.280Z,-2.69836,-4.14213,-0.498901
2019-01-07T15:07:10.590Z,-2.60178,-4.26398,-0.532885
2019-01-07T15:07:14.899Z,-2.67097,-4.09261,-0.479961
2019-01-07T15:07:19.209Z,-2.60633,-4.15078,-0.413823
2019-01-07T15:07:23.518Z,-3.10324,-3.87243,-1.05418
2019-01-07T15:07:27.827Z,-3.16429,-3.96762,-1.17279
2019-01-07T15:07:32.137Z,-3.31648,-3.97439,-1.53710
2019-01-07T15:07:36.446Z,-3.45437,-3.70084,-1.67309
2019-01-07T15:07:40.756Z,-3.41366,-3.58604,-1.73435
2019-01-07T15:07:45.065Z,-3.22741,-3.96386,-1.28828
2019-01-07T15:07:49.375Z,-3.26938,-3.71016,-1.39151
2019-01-07T15:07:53.684Z,-3.32592,-3.43576,-1.54609
2019-01-07T15:07:57.994Z,-3.40038,-3.52457,-1.30649
2019-01-07T15:08:02.303Z,-3.34816,-3.78654,-1.09378
2019-01-07T15:08:06.613Z,-3.07147,-4.10738,-0.937369
2019-01-07T15:08:10.922Z,-2.94655,-3.80694,-1.02294
2019-01-07T15:08:15.232Z,-3.06273,-3.68894,-1.42655
2019-01-07T15:08:19.541Z,-3.12541,-3.95476,-1.34988
2019-01-07T15:08:23.851Z,-3.14699,-3.68848,-1.45123
2019-01-07T15:08:28.160Z,-3.06428,-3.99929,-1.19525
2019-01-07T15:08:32.470Z,-3.04661,-3.88589,-1.18153
2019-01-07T15:08:36.779Z,-2.94573,-3.92005,-1.21562
2019-01-07T15:08:41.089Z,-2.93968,-3.92328,-1.13198
2019-01-07T15:08:45.398Z,-3.05790,-3.99636,-1.03345
2019-01-07T15:08:49.708Z,-2.86382,-4.06387,-1.24600
2019-01-07T15:08:54.017Z,-2.57296,-4.03939,-1.21437
2019-01-07T15:08:58.327Z,-2.64372,-3.97810,-0.814103
2019-01-07T15:09:02.636Z,-2.74369,-4.18258,-0.771657
2019-01-07T15:09:06.946Z,-2.79594,-3.98868,-0.670348
2019-01-07T15:09:11.255Z,-2.88137,-4.02779,-0.625541
2019-01-07T15:09:15.565Z,-2.94691,-3.83110,-0.758047
2019-01-07T15:09:19.874Z,-2.90504,-3.84494,-0.632805
2019-01-07T15:09:24.184Z,-2.88045,-3.86577,-0.935149
2019-01-07T15:09:28.493Z,-2.85681,-3.94848,-0.869861
2019-01-07T15:09:32.803Z,-2.87764,-3.90974,-0.836914
2019-01-07T15:09:37.112Z,-2.59958,-4.04145,-0.665869
2019-01-07T15:09:41.422Z,-2.28266,-4.74333,-0.262993
2019-01-07T15:09:45.731Z,-2.10757,-4.70604,-0.190750
2019-01-07T15:09:50.041Z,-2.20557,-4.48710,-0.162364
2019-01-07T15:09:54.350Z,-2.13002,-4.73399,-0.412558
2019-01-07T15:09:58.660Z,-2.29910,-4.52416,-0.256102
2019-01-07T15:10:02.969Z,-2.11726,-4.84245,-0.312011
2019-01-07T15:10:07.279Z,-2.00883,-4.83412,-0.253798
2019-01-07T15:10:11.588Z,-1.89417,-4.69362,-0.192846
2019-01-07T15:10:15.898Z,-1.80969,-4.68051,-0.00603883
2019-01-07T15:10:20.207Z,-1.94809,-4.71671,0.116721
2019-01-07T15:10:24.517Z,-2.07112,-4.50407,0.123207
2019-01-07T15:10:28.826Z,-2.10418,-4.31545,-0.00516327
2019-01-07T15:10:33.136Z,-2.15201,-4.14139,-0.0459547
2019-01-07T15:10:37.445Z,-1.46597,-3.44300,0.258882
2019-01-07T15:10:41.755Z,2.94879,-0.272196,0.641442
2019-01-07T15:10:46.064Z,3.01721,0.349010,0.388320
2019-01-07T15:10:50.374Z,2.66403,1.54139,-0.0152464
2019-01-07T15:10:54.683Z,3.00554,2.12544,-0.203484
2019-01-07T15:10:58.993Z,2.83618,2.15484,-0.491248
2019-01-07T15:11:03.302Z,2.53476,2.41315,-0.764451
2019-01-07T15:11:07.612Z,2.49190,2.17606,-1.06220
2019-01-07T15:11:11.921Z,2.52636,2.36278,-1.51822
2019-01-07T15:11:16.231Z,1.77240,2.26476,-1.73349
2019-01-07T15:11:20.540Z,0.373944,2.63232,-2.81735
2019-01-07T15:11:24.850Z,-2.22561,-0.172435,-2.65155
2019-01-07T15:11:29.159Z,-0.454009,-0.272780,-1.00436
2019-01-07T15:11:33.469Z,-0.667704,-0.0484837,-0.744309
2019-01-07T15:11:37.778Z,-0.464134,2.08093,-1.21233
2019-01-07T15:11:42.088Z,-3.26288,-1.27577,-1.71018
2019-01-07T15:11:46.397Z,-2.37118,-2.01444,-1.55013
2019-01-07T15:11:50.707Z,-2.91564,-1.90651,-1.53112
2019-01-07T15:11:55.016Z,-2.68402,-1.71017,-1.79429
2019-01-07T15:11:59.326Z,-2.95076,0.0287587,-2.68118
2019-01-07T15:12:03.635Z,-3.05957,1.19437,-2.64531
2019-01-07T15:12:07.945Z,-1.29240,2.91153,-2.14210
2019-01-07T15:12:12.254Z,-1.59452,3.00838,-2.61304
2019-01-07T15:12:16.564Z,-1.07181,3.41095,-2.14397
2019-01-07T15:12:20.873Z,-0.197036,4.06783,-1.71847
2019-01-07T15:12:25.183Z,-0.349292,4.17908,-1.81774
2019-01-07T15:12:29.492Z,-0.572886,4.21752,-1.70506
2019-01-07T15:12:33.802Z,-0.815452,4.26441,-1.73615
2019-01-07T15:12:38.111Z,-0.738754,4.45390,-1.72822
2019-01-07T15:12:42.421Z,-0.760125,4.48710,-1.77052
2019-01-07T15:12:46.730Z,-0.475506,4.49373,-1.51858
2019-01-07T15:12:51.040Z,-0.426018,4.38640,-1.49806
2019-01-07T15:12:55.349Z,-0.446290,4.58094,-1.57786
2019-01-07T15:12:59.659Z,-0.392608,4.50446,-1.66752
2019-01-07T15:13:03.968Z,-0.420970,4.40058,-1.78490
2019-01-07T15:13:08.278Z,-0.440876,4.35093,-1.93159
2019-01-07T15:13:12.587Z,-0.424461,4.59662,-1.78738
2019-01-07T15:13:16.897Z,-0.375033,4.51094,-1.79288
2019-01-07T15:13:21.206Z,-0.436919,4.21796,-2.01591
2019-01-07T15:13:25.516Z,-0.302727,4.25920,-2.16451
2019-01-07T15:13:29.825Z,-0.341749,4.40770,-2.04945
2019-01-07T15:13:34.135Z,-0.357012,4.41603,-1.98208
2019-01-07T15:13:38.444Z,-0.429311,4.17455,-2.09162
2019-01-07T15:13:42.754Z,-0.627169,4.13153,-2.13376
2019-01-07T15:13:47.063Z,-0.243287,4.43040,-1.74754
2019-01-07T15:13:51.373Z,-0.426493,4.44523,-1.92932
2019-01-07T15:13:55.682Z,-0.340207,4.33158,-1.79776
2019-01-07T15:13:59.992Z,-0.529800,4.25747,-1.75930
2019-01-07T15:14:04.301Z,-0.590453,4.36131,-1.76769
2019-01-07T15:14:08.611Z,-0.454320,4.39695,-1.94244
2019-01-07T15:14:12.920Z,-0.438264,4.39359,-2.21249
2019-01-07T15:14:17.230Z,-0.698155,4.05075,-2.28370
2019-01-07T15:14:21.539Z,-0.764280,4.09537,-2.39899
2019-01-07T15:14:25.849Z,0.0748773,4.41166,-1.67103
2019-01-07T15:14:30.158Z,-0.171362,4.51541,-1.25315
2019-01-07T15:14:34.467Z,-0.264140,4.48327,-1.27455
2019-01-07T15:14:38.777Z,0.0500889,4.38305,-1.39479
2019-01-07T15:14:43.086Z,0.0315216,4.40816,-1.47488
2019-01-07T15:14:47.396Z,0.215011,4.39282,-1.84606
2019-01-07T15:14:51.705Z,0.110542,4.31577,-1.79454
2019-01-07T15:14:56.015Z,0.276251,4.30876,-1.87242
2019-01-07T15:15:00.324Z,0.316284,4.29311,-1.80499
2019-01-07T15:15:04.634Z,0.416706,4.34615,-1.94028
2019-01-07T15:15:08.943Z,0.665883,4.09089,-2.40192
2019-01-07T15:15:13.253Z,0.841628,4.12631,-2.33840
2019-01-07T15:15:17.562Z,0.730925,4.23174,-2.22556
2019-01-07T15:15:21.872Z,0.553725,4.29335,-2.01966
2019-01-07T15:15:26.181Z,0.447520,4.20709,-2.10992
2019-01-07T15:15:30.491Z,0.480352,4.31956,-2.07960
2019-01-07T15:15:34.800Z,0.327208,4.38317,-1.92123
2019-01-07T15:15:39.110Z,0.342419,4.41067,-1.84960
2019-01-07T15:15:43.419Z,0.521845,4.33538,-1.89351
2019-01-07T15:15:47.729Z,0.512691,4.31884,-1.71647
2019-01-07T15:15:52.038Z,0.411894,4.49580,-1.67931
2019-01-07T15:15:56.348Z,0.535798,4.43092,-1.88542
2019-01-07T15:16:00.657Z,0.418810,4.37576,-1.83035
2019-01-07T15:16:04.967Z,0.500965,4.34570,-1.91560
2019-01-07T15:16:09.276Z,0.539534,4.41289,-1.74378
2019-01-07T15:16:13.586Z,0.685235,4.42790,-1.69034
2019-01-07T15:16:17.895Z,0.560940,4.44400,-1.78246
2019-01-07T15:16:22.205Z,0.620691,4.52874,-1.81143
2019-01-07T15:16:26.514Z,0.495051,4.58440,-1.74711
2019-01-07T15:16:30.824Z,0.442071,4.37279,-1.67520
2019-01-07T15:16:35.133Z,0.559992,4.41801,-1.55085
2019-01-07T15:16:39.443Z,1.11576,4.29865,-1.19989
2019-01-07T15:16:43.752Z,0.918081,4.44109,-1.29393
2019-01-07T15:16:48.062Z,0.886659,4.39593,-1.06659
2019-01-07T15:16:52.371Z,1.04004,4.24574,-1.12085
2019-01-07T15:16:56.681Z,1.11873,4.46184,-1.45460
2019-01-07T15:17:00.990Z,1.02326,4.38031,-1.55119
2019-01-07T15:17:05.300Z,1.24305,4.23128,-1.64356
2019-01-07T15:17:09.609Z,1.12029,4.28558,-1.26093
2019-01-07T15:17:13.919Z,0.908681,4.38261,-1.60908
2019-01-07T15:17:18.228Z,0.936397,4.48836,-1.48297
2019-01-07T15:17:22.538Z,1.03537,4.27372,-1.44193
2019-01-07T15:17:26.847Z,1.11585,4.21280,-1.64293
2019-01-07T15:17:31.157Z,1.08076,4.42861,-1.49615
2019-01-07T15:17:35.466Z,1.01622,4.54363,-1.45221
2019-01-07T15:17:39.776Z,1.10527,4.34341,-1.44249
2019-01-07T15:17:44.085Z,1.00235,4.32631,-1.49230
2019-01-07T15:17:48.395Z,1.06564,4.55809,-1.39969
2019-01-07T15:17:52.704Z,1.15876,4.56051,-1.16412
2019-01-07T15:17:57.014Z,1.21922,4.37135,-1.04583
2019-01-07T15:18:01.323Z,1.01746,4.42547,-1.14266
2019-01-07T15:18:05.633Z,0.912459,4.55740,-1.16034
2019-01-07T15:18:09.942Z,0.945998,4.64635,-1.11272
2019-01-07T15:18:14.252Z,1.12049,4.49942,-0.982775
2019-01-07T15:18:18.561Z,0.945186,4.47694,-0.887078
2019-01-07T15:18:22.871Z,1.00027,4.58966,-1.23713
2019-01-07T15:18:27.180Z,1.24963,4.39797,-1.23261
2019-01-07T15:18:31.490Z,1.34598,4.26256,-1.42872
2019-01-07T15:18:35.799Z,1.24688,4.52049,-1.52182
2019-01-07T15:18:40.109Z,1.30744,4.37399,-1.45848
2019-01-07T15:18:44.418Z,1.33268,4.31541,-1.63353
2019-01-07T15:18:48.728Z,1.27309,4.51627,-1.59843
2019-01-07T15:18:53.037Z,1.24741,4.67623,-1.35955
2019-01-07T15:18:57.347Z,1.16849,4.44657,-1.18792
2019-01-07T15:19:01.656Z,1.11087,4.44156,-1.29502
2019-01-07T15:19:05.966Z,1.25197,4.47708,-1.37160
2019-01-07T15:19:10.275Z,1.17794,4.60529,-1.36480
2019-01-07T15:19:14.585Z,1.37196,4.35910,-1.44440
2019-01-07T15:19:18.894Z,1.39549,4.31968,-1.43117
2019-01-07T15:19:23.204Z,1.54384,4.30557,-1.38659
2019-01-07T15:19:27.513Z,1.35112,4.56222,-1.15940
2019-01-07T15:19:31.823Z,-0.00481284,4.69862,-0.485530
2019-01-07T15:19:36.132Z,0.0320682,4.83510,-0.371435
2019-01-07T15:19:40.442Z,0.0232016,4.94655,-0.359272
2019-01-07T15:19:44.751Z,0.0811248,4.72902,-0.345098
2019-01-07T15:19:49.061Z,0.0124013,4.69888,-0.414028
2019-01-07T15:19:53.370Z,-0.108769,4.76313,-0.436765
2019-01-07T15:19:57.680Z,-0.0505880,4.87386,-0.471422
2019-01-07T15:20:01.989Z,-0.265167,4.67163,-0.211835
2019-01-07T15:20:06.298Z,-0.250311,4.57859,-0.166381
2019-01-07T15:20:10.608Z,-0.222773,4.74927,-0.118355
2019-01-07T15:20:14.917Z,0.0749074,4.81136,-0.341791
2019-01-07T15:20:19.227Z,0.280128,4.49689,-0.161495
2019-01-07T15:20:23.536Z,0.381216,4.71251,-0.328472
2019-01-07T15:20:27.846Z,0.586824,4.83327,-0.332948
2019-01-07T15:20:32.155Z,0.611506,4.55464,-0.589290
2019-01-07T15:20:36.465Z,0.573148,4.60115,-0.540973
2019-01-07T15:20:40.774Z,0.681377,4.71029,-0.696860
2019-01-07T15:20:45.084Z,0.482211,4.77114,-0.663542
2019-01-07T15:20:49.393Z,0.222949,4.64090,-0.462399
2019-01-07T15:20:53.703Z,0.556690,4.54155,-0.734175
2019-01-07T15:20:58.012Z,0.737200,4.72773,-0.757566
2019-01-07T15:21:02.322Z,0.413777,4.61860,-0.767376
2019-01-07T15:21:06.631Z,0.0725898,4.53198,-0.318854
2019-01-07T15:21:10.941Z,0.424799,4.61525,-0.585556
2019-01-07T15:21:15.250Z,0.781163,4.77938,-0.658409
2019-01-07T15:21:19.560Z,0.760036,4.58993,-0.243589
2019-01-07T15:21:23.869Z,0.745686,4.55995,-0.326853
2019-01-07T15:21:28.179Z,0.564400,4.80538,-0.829784
2019-01-07T15:21:32.488Z,0.724263,4.76505,-0.583173
2019-01-07T15:21:36.798Z,0.842910,4.55055,-0.146512
2019-01-07T15:21:41.107Z,0.969612,4.70623,0.0556961
2019-01-07T15:21:45.417Z,0.990908,4.70224,-0.669127
2019-01-07T15:21:49.726Z,0.966774,4.44311,-0.847705
2019-01-07T15:21:54.036Z,0.960831,4.50319,-0.821277
2019-01-07T15:21:58.345Z,1.09344,4.42017,-0.787564
2019-01-07T15:22:02.655Z,1.11886,4.66138,-0.791456
2019-01-07T15:22:06.964Z,1.30658,4.61930,-0.835753
2019-01-07T15:22:11.274Z,1.31534,4.45100,-0.957988
2019-01-07T15:22:15.583Z,1.18729,4.43501,-0.945733
2019-01-07T15:22:19.893Z,1.17331,4.69001,-1.02578
2019-01-07T15:22:24.202Z,0.965359,4.49013,-0.882319
2019-01-07T15:22:28.512Z,1.30518,4.45186,-1.15144
2019-01-07T15:22:32.821Z,0.809092,4.39128,-1.01638
2019-01-07T15:22:37.131Z,-0.0755996,4.65968,0.406747
2019-01-07T15:22:41.440Z,-2.30467,2.95392,1.55976
2019-01-07T15:22:45.750Z,-3.21728,1.79817,1.76381
2019-01-07T15:22:50.059Z,-1.89081,3.32333,1.27002
2019-01-07T15:22:54.369Z,-1.17327,3.92796,0.863854
2019-01-07T15:22:58.678Z,-1.07186,3.68483,0.898955
2019-01-07T15:23:02.988Z,-1.18914,3.75207,0.988929
2019-01-07T15:23:07.297Z,-1.30336,3.63347,1.12195
2019-01-07T15:23:11.607Z,-1.38907,3.50231,0.920590
2019-01-07T15:23:15.916Z,-1.08036,3.48406,1.02073
2019-01-07T15:23:20.226Z,-1.09548,3.61355,1.11719
2019-01-07T15:23:24.535Z,-1.28627,3.58584,1.11813
2019-01-07T15:23:28.845Z,-1.70509,3.10666,1.43405
2019-01-07T15:23:33.154Z,-1.56577,3.22709,1.47056
2019-01-07T15:23:37.464Z,-2.11888,1.91582,2.33654
2019-01-07T15:23:41.773Z,-1.48654,2.43814,1.97222
2019-01-07T15:23:46.083Z,-0.750316,4.20032,0.0669122
2019-01-07T15:23:50.392Z,-0.890296,4.13621,0.800559
2019-01-07T15:23:54.702Z,-0.183415,4.09852,1.12079
2019-01-07T15:23:59.011Z,-1.05142,3.77590,0.984878
2019-01-07T15:24:03.321Z,-1.04153,3.77556,1.73128
2019-01-07T15:24:07.630Z,-0.864752,3.72938,1.69621
2019-01-07T15:24:11.940Z,-0.707859,4.01628,1.12699
2019-01-07T15:24:16.249Z,-0.778924,4.12532,0.832539
2019-01-07T15:24:20.559Z,-0.850050,3.41499,1.92958
2019-01-07T15:24:24.868Z,-0.773458,3.54763,1.82743
2019-01-07T15:24:29.178Z,-0.452959,3.59381,1.59992
2019-01-07T15:24:33.487Z,-1.60599,3.06917,1.88639
2019-01-07T15:24:37.796Z,-1.54432,3.47864,1.95614
2019-01-07T15:24:42.106Z,-1.44462,3.55378,1.02768
2019-01-07T15:24:46.415Z,-0.294232,4.30492,0.194474
2019-01-07T15:24:50.725Z,0.105819,4.48632,-1.01250
2019-01-07T15:24:55.034Z,0.481445,4.30131,-0.611982
2019-01-07T15:24:59.344Z,0.398968,3.90282,0.289153
2019-01-07T15:25:03.653Z,-0.368649,2.61255,3.49067
2019-01-07T15:25:07.963Z,-0.568284,3.34738,2.78082
2019-01-07T15:25:12.272Z,-0.359700,4.08589,1.58711
2019-01-07T15:25:16.582Z,-1.01244,3.71987,2.21898
2019-01-07T15:25:20.891Z,-0.835512,3.67674,2.36051
2019-01-07T15:25:25.201Z,-0.477344,4.13273,1.70892
2019-01-07T15:25:29.510Z,-0.0982154,3.65155,2.05390
2019-01-07T15:25:33.820Z,-0.140660,4.26078,1.65149
2019-01-07T15:25:38.129Z,-0.100908,4.11713,1.88379
2019-01-07T15:25:42.439Z,-0.178054,4.09706,1.76319
2019-01-07T15:25:46.748Z,-0.196521,4.02877,1.98117
2019-01-07T15:25:51.058Z,-0.409593,4.35890,1.54943
2019-01-07T15:25:55.367Z,-0.642624,4.27456,1.42796
2019-01-07T15:25:59.677Z,-0.379126,4.11349,1.51864
2019-01-07T15:26:03.986Z,-1.32080,4.47620,0.686707
2019-01-07T15:26:08.296Z,-0.135349,4.10243,1.57576
2019-01-07T15:26:12.605Z,0.0234469,4.21546,1.64891
2019-01-07T15:26:16.915Z,-0.0590014,4.50399,1.41605
2019-01-07T15:26:21.224Z,0.00932642,4.59968,1.40981
2019-01-07T15:26:25.534Z,0.219523,4.68575,1.37031
2019-01-07T15:26:29.843Z,-0.430199,4.69095,0.0223325
2019-01-07T15:26:34.153Z,-0.527960,4.68068,-0.673308
2019-01-07T15:26:38.462Z,-0.369013,4.58608,-1.07519
2019-01-07T15:26:42.772Z,-0.435330,4.44140,-0.493010
2019-01-07T15:26:47.081Z,-0.596340,4.47056,-0.340072
2019-01-07T15:26:51.391Z,-0.827426,4.60927,-0.0415993
2019-01-07T15:26:55.700Z,-0.326629,4.87819,-0.700640
2019-01-07T15:27:00.010Z,-0.358347,5.05557,-0.380375
2019-01-07T15:27:04.319Z,-0.253757,5.08933,-0.379843
2019-01-07T15:27:08.629Z,-0.420025,4.87629,-0.383256
2019-01-07T15:27:12.938Z,-0.0273571,4.90672,-0.177304
2019-01-07T15:27:17.248Z,-0.237109,5.11993,-0.519608
2019-01-07T15:27:21.557Z,-0.345370,4.94649,-0.282736
2019-01-07T15:27:25.867Z,-0.214113,4.88884,-0.257609
2019-01-07T15:27:30.176Z,-0.297336,5.07227,-0.345813
2019-01-07T15:27:34.486Z,-0.369401,5.10893,-0.258165
2019-01-07T15:27:38.795Z,-0.288522,4.84639,-0.0309803
2019-01-07T15:27:43.105Z,-0.342348,5.05210,-0.100381
2019-01-07T15:27:47.414Z,-0.329830,5.03022,-0.103936
2019-01-07T15:27:51.724Z,-0.269560,5.00612,-0.00569511
2019-01-07T15:27:56.033Z,-0.272560,5.06495,-0.211015
2019-01-07T15:28:00.343Z,-0.314447,4.97860,-0.119253
2019-01-07T15:28:04.652Z,-0.128593,4.78441,0.241653
2019-01-07T15:28:08.962Z,-0.252656,4.85001,-0.0993785
2019-01-07T15:28:13.271Z,-0.306844,4.82086,-0.418009
2019-01-07T15:28:17.581Z,-0.161080,4.81423,-0.338553
2019-01-07T15:28:21.890Z,-0.353529,4.92010,-0.476320
2019-01-07T15:28:26.200Z,-0.277762,5.05150,-0.471316
2019-01-07T15:28:30.509Z,-0.246000,4.91668,-0.296494
2019-01-07T15:28:34.819Z,-0.283495,4.96070,-0.259803
2019-01-07T15:28:39.128Z,-0.298694,4.94738,-0.166410
2019-01-07T15:28:43.437Z,-0.180386,4.91287,-0.131916
2019-01-07T15:28:47.747Z,-0.133579,4.77034,-0.0215548
2019-01-07T15:28:52.056Z,-0.169690,4.73897,-0.280310
2019-01-07T15:28:56.366Z,-0.119628,4.75156,-0.236512
2019-01-07T15:29:00.675Z,-0.128697,4.76349,-0.279462
2019-01-07T15:29:04.985Z,-0.179405,4.75277,-0.314541
2019-01-07T15:29:09.294Z,-0.0698839,4.93657,0.146219
2019-01-07T15:29:13.604Z,0.0375987,4.89059,-0.169042
2019-01-07T15:29:17.913Z,-0.0945569,4.77209,-0.324607
2019-01-07T15:29:22.223Z,-0.196370,4.89459,0.164156
2019-01-07T15:29:26.532Z,-0.0352344,4.97240,-0.124726
2019-01-07T15:29:30.842Z,-0.0717362,4.75618,-0.328678
2019-01-07T15:29:35.151Z,0.0168354,4.70736,0.0489104
2019-01-07T15:29:39.461Z,-0.135468,4.85444,0.0886470
2019-01-07T15:29:43.770Z,-0.0597717,4.74289,0.0325689
2019-01-07T15:29:48.080Z,-0.167058,4.65974,-0.0431546
2019-01-07T15:29:52.389Z,-0.176066,4.65003,-0.0600800
2019-01-07T15:29:56.699Z,-0.108816,4.74884,-0.0517891
2019-01-07T15:30:01.008Z,-0.194350,4.91746,-0.0819933
2019-01-07T15:30:05.318Z,-0.163753,4.89335,-0.0256734
2019-01-07T15:30:09.627Z,-0.202911,4.92070,0.0602968
2019-01-07T15:30:13.937Z,-0.0975625,4.64473,0.0691033
2019-01-07T15:30:18.246Z,-0.161553,4.81537,0.217298
2019-01-07T15:30:22.556Z,-0.137036,4.88043,0.0829650
2019-01-07T15:30:26.865Z,-0.0838177,4.89115,-0.107891
2019-01-07T15:30:31.175Z,-0.0327109,4.83632,0.00235746
2019-01-07T15:30:35.484Z,-0.0435824,4.82476,0.202646
2019-01-07T15:30:39.794Z,-0.00928152,4.60398,0.258543
2019-01-07T15:30:44.103Z,-0.0406184,4.58730,0.265900
2019-01-07T15:30:48.413Z,-0.0801082,4.80881,0.114733
2019-01-07T15:30:52.722Z,-0.0558656,4.49549,0.275247
