#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THB>Themis Probe B
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       FGM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, U. Auster & K.H. Glassmeier and W. Baumjohann
#     PI_AFFILIATION                  UCB, TUBS and IWF respectively, NASA NAS5-02099
#     TITLE                           Fluxgate Magnetometer Measurements
#     TEXT                            Sensor and electronics design provided by TUBS (Glassmeier, Auster) and IWF                            
#                                      (Baumjohann, Magnes)                                                                                  
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thb_l2_fgm
#     LOGICAL_FILE_ID                 thb_l2_fgm_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Spacecraft-collected fluxgate magnetometer, Decimated TeleMetry High, DSL, GSE                         
#                                      and GSM coordinates                                                                                   
#     TIME_RESOLUTION                 1/4-1/128s
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri Jul 12 23:51:58 2019
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     MODS                            Rev- 2006-09-18
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       THEMIS FGM
#                                     Higher resolution data and analysis s/w from
#                                     Detailed description of the
#     LINK_TITLE                      Processing History
#                                     THEMIS mission website
#                                     FGM instrument
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/fgm_proc_history.shtml
#                                     http://themis.ssl.berkeley.edu/
#                                     http://themis.ssl.berkeley.edu/instrument_fgm.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDITY                        to be validated
#     VALIDATOR                       tbd
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     PARENTS                         xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                26797
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/B/FGM/PT0.0078125S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thb_fgs_epoch
#  2. ---- FGS (spin-resolution/~3 sec) magnetic  field B in XYZ GSE Coordinates
#       NOTES:  Units are in nanotesla
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2019-01-30T14:50:28.307Z,-1.35651,2.77858,-0.636376
2019-01-30T14:50:32.616Z,-1.32523,2.83008,-0.615615
2019-01-30T14:50:36.926Z,-1.17995,3.07135,-0.553694
2019-01-30T14:50:41.235Z,-1.18651,2.97543,-0.585675
2019-01-30T14:50:45.545Z,-1.21929,3.13044,-0.686760
2019-01-30T14:50:49.854Z,-1.28031,2.85172,-0.636970
2019-01-30T14:50:54.164Z,-1.24710,2.92637,-0.643276
2019-01-30T14:50:58.474Z,-1.23025,2.89225,-0.589386
2019-01-30T14:51:02.783Z,-1.11950,2.93644,-0.559120
2019-01-30T14:51:07.093Z,-1.15813,3.11224,-0.554733
2019-01-30T14:51:11.402Z,-1.09125,2.99693,-0.491416
2019-01-30T14:51:15.712Z,-1.10240,3.06903,-0.640390
2019-01-30T14:51:20.022Z,-1.12573,3.09691,-0.827556
2019-01-30T14:51:24.331Z,-1.14488,2.78798,-0.771259
2019-01-30T14:51:28.641Z,-1.06370,2.98291,-0.746071
2019-01-30T14:51:32.950Z,-0.928451,2.82808,-0.784861
2019-01-30T14:51:37.260Z,-0.982869,2.84193,-0.707489
2019-01-30T14:51:41.569Z,-1.19982,3.02353,-0.587806
2019-01-30T14:51:45.879Z,-1.04385,2.92767,-0.546126
2019-01-30T14:51:50.189Z,-1.12162,3.09043,-0.620661
2019-01-30T14:51:54.498Z,-1.03064,3.08819,-0.618717
2019-01-30T14:51:58.808Z,-1.09036,2.78011,-0.577214
2019-01-30T14:52:03.117Z,-1.13513,3.01473,-0.669643
2019-01-30T14:52:07.427Z,-1.09378,2.80498,-0.644453
2019-01-30T14:52:11.736Z,-1.16300,2.82402,-0.690690
2019-01-30T14:52:16.046Z,-1.13608,2.80623,-0.714492
2019-01-30T14:52:20.356Z,-1.14948,2.92786,-0.764978
2019-01-30T14:52:24.665Z,-1.10974,3.00944,-0.635110
2019-01-30T14:52:28.975Z,-0.978400,3.00356,-0.629961
2019-01-30T14:52:33.284Z,-0.963437,3.00520,-0.661287
2019-01-30T14:52:37.594Z,-1.03835,2.82778,-0.626421
2019-01-30T14:52:41.904Z,-1.10992,2.72714,-0.695938
2019-01-30T14:52:46.213Z,-1.04694,2.82164,-0.569603
2019-01-30T14:52:50.523Z,-1.02044,2.82167,-0.576225
2019-01-30T14:52:54.832Z,-0.974681,2.92675,-0.728043
2019-01-30T14:52:59.142Z,-0.957550,2.95697,-0.640590
2019-01-30T14:53:03.451Z,-0.962138,2.74243,-0.640996
2019-01-30T14:53:07.761Z,-0.914157,2.89085,-0.732774
2019-01-30T14:53:12.071Z,-0.935952,2.74760,-0.563008
2019-01-30T14:53:16.380Z,-0.981050,2.74462,-0.644243
2019-01-30T14:53:20.690Z,-0.945701,2.93614,-0.638858
2019-01-30T14:53:24.999Z,-0.901532,2.81488,-0.543037
2019-01-30T14:53:29.309Z,-0.867835,2.93326,-0.544548
2019-01-30T14:53:33.618Z,-0.904711,2.93613,-0.437260
2019-01-30T14:53:37.928Z,-0.853646,2.79869,-0.490962
2019-01-30T14:53:42.238Z,-0.854916,2.78196,-0.560491
2019-01-30T14:53:46.547Z,-0.926778,2.77073,-0.485963
2019-01-30T14:53:50.857Z,-0.900064,2.78761,-0.542632
2019-01-30T14:53:55.166Z,-0.891059,2.97187,-0.623926
2019-01-30T14:53:59.476Z,-0.911188,2.95329,-0.530179
2019-01-30T14:54:03.785Z,-0.826328,2.91224,-0.619954
2019-01-30T14:54:08.095Z,-0.807571,2.92202,-0.687033
2019-01-30T14:54:12.405Z,-0.873730,2.76215,-0.598300
2019-01-30T14:54:16.714Z,-0.864563,2.76662,-0.725241
2019-01-30T14:54:21.024Z,-0.826079,2.85486,-0.624546
2019-01-30T14:54:25.333Z,-0.797388,2.77652,-0.609283
2019-01-30T14:54:29.643Z,-0.806810,3.00671,-0.689030
2019-01-30T14:54:33.953Z,-0.834374,2.96460,-0.617079
2019-01-30T14:54:38.262Z,-0.830044,3.00785,-0.747130
2019-01-30T14:54:42.572Z,-0.839809,2.93485,-0.671135
2019-01-30T14:54:46.881Z,-0.792439,2.76253,-0.560020
2019-01-30T14:54:51.191Z,-0.822622,2.78389,-0.635122
2019-01-30T14:54:55.500Z,-0.803130,2.77530,-0.538372
2019-01-30T14:54:59.810Z,-1.08869,2.70884,-0.645924
2019-01-30T14:55:04.120Z,-1.02298,2.98416,-0.722573
2019-01-30T14:55:08.429Z,-1.08252,2.93497,-0.660597
2019-01-30T14:55:12.739Z,-0.980574,2.94684,-0.625461
2019-01-30T14:55:17.048Z,-0.878159,2.94159,-0.604607
2019-01-30T14:55:21.358Z,-1.05270,2.75024,-0.619755
2019-01-30T14:55:25.667Z,-1.00549,2.77652,-0.688256
2019-01-30T14:55:29.977Z,-1.07150,2.75383,-0.617208
2019-01-30T14:55:34.287Z,-1.07025,2.72377,-0.628392
2019-01-30T14:55:38.596Z,-0.994539,2.93979,-0.743072
2019-01-30T14:55:42.906Z,-0.982237,3.03218,-0.618373
2019-01-30T14:55:47.215Z,-0.972455,2.97010,-0.667993
2019-01-30T14:55:51.525Z,-0.940782,3.01046,-0.696678
2019-01-30T14:55:55.835Z,-1.00675,2.79251,-0.615435
2019-01-30T14:56:00.144Z,-0.998777,2.85114,-0.687938
2019-01-30T14:56:04.454Z,-1.03083,2.76844,-0.658253
2019-01-30T14:56:08.763Z,-1.00786,2.76381,-0.614637
2019-01-30T14:56:13.073Z,-1.07382,2.97996,-0.732895
2019-01-30T14:56:17.382Z,-1.16514,2.87496,-0.586392
2019-01-30T14:56:21.692Z,-1.14747,2.96843,-0.716509
2019-01-30T14:56:26.002Z,-1.01596,3.02550,-0.683592
2019-01-30T14:56:30.311Z,-1.17133,2.79798,-0.659728
2019-01-30T14:56:34.621Z,-1.03834,2.84185,-0.688042
2019-01-30T14:56:38.930Z,-1.01658,2.85391,-0.568710
2019-01-30T14:56:43.240Z,-1.01748,2.84205,-0.617960
2019-01-30T14:56:47.549Z,-1.00741,3.05433,-0.702948
2019-01-30T14:56:51.859Z,-0.941353,3.03551,-0.586193
2019-01-30T14:56:56.169Z,-0.847980,3.10685,-0.638789
2019-01-30T14:57:00.478Z,-0.823365,3.15197,-0.628634
2019-01-30T14:57:04.788Z,-0.825170,2.90418,-0.596567
2019-01-30T14:57:09.097Z,-0.879535,2.92347,-0.679925
2019-01-30T14:57:13.407Z,-0.942881,2.84274,-0.622553
2019-01-30T14:57:17.716Z,-1.04582,2.85035,-0.570384
2019-01-30T14:57:22.026Z,-0.923065,3.06242,-0.638987
2019-01-30T14:57:26.336Z,-0.800547,2.97269,-0.546055
2019-01-30T14:57:30.645Z,-0.845824,3.08864,-0.600721
2019-01-30T14:57:34.955Z,-0.812438,2.83434,-0.564663
2019-01-30T14:57:39.264Z,-0.926056,3.10220,-0.581057
2019-01-30T14:57:43.574Z,-0.813634,2.88849,-0.510224
2019-01-30T14:57:47.884Z,-0.944218,2.95567,-0.557726
2019-01-30T14:57:52.193Z,-0.871522,2.92652,-0.502988
2019-01-30T14:57:56.503Z,-0.844464,2.84996,-0.537177
2019-01-30T14:58:00.812Z,-0.889486,3.12788,-0.563377
2019-01-30T14:58:05.122Z,-0.906835,3.06673,-0.539147
2019-01-30T14:58:09.431Z,-0.927153,3.13435,-0.561180
2019-01-30T14:58:13.741Z,-0.894279,3.12989,-0.542311
2019-01-30T14:58:18.051Z,-0.854094,2.89074,-0.519222
2019-01-30T14:58:22.360Z,-0.828381,2.90371,-0.528943
2019-01-30T14:58:26.670Z,-0.914581,2.86647,-0.530671
2019-01-30T14:58:30.979Z,-0.914164,2.84865,-0.547851
2019-01-30T14:58:35.289Z,-0.924213,3.10794,-0.683641
2019-01-30T14:58:39.598Z,-0.886600,2.90483,-0.681437
2019-01-30T14:58:43.908Z,-0.924162,2.89863,-0.611811
2019-01-30T14:58:48.218Z,-0.894497,2.92182,-0.648593
2019-01-30T14:58:52.527Z,-0.935813,3.07140,-0.689963
2019-01-30T14:58:56.837Z,-0.893366,2.81544,-0.623014
2019-01-30T14:59:01.146Z,-0.988653,2.87749,-0.660730
2019-01-30T14:59:05.456Z,-1.05063,2.97812,-0.677681
2019-01-30T14:59:09.766Z,-1.02566,2.78538,-0.720663
2019-01-30T14:59:14.075Z,-1.12756,2.97016,-0.760199
2019-01-30T14:59:18.385Z,-1.05159,2.97964,-0.791462
2019-01-30T14:59:22.694Z,-1.06661,2.77203,-0.857727
2019-01-30T14:59:27.004Z,-1.19636,2.98544,-0.885250
2019-01-30T14:59:31.313Z,-1.12432,2.87300,-0.822721
2019-01-30T14:59:35.623Z,-1.11168,3.04451,-0.723196
2019-01-30T14:59:39.933Z,-1.09645,2.85369,-0.732740
2019-01-30T14:59:44.242Z,-1.18977,3.00714,-0.807814
2019-01-30T14:59:48.552Z,-1.22828,2.80651,-0.844673
2019-01-30T14:59:52.861Z,-1.24342,2.95193,-0.910048
2019-01-30T14:59:57.171Z,-1.19725,3.00632,-0.792149
2019-01-30T15:00:01.480Z,-1.19026,2.72999,-0.784033
2019-01-30T15:00:05.790Z,-1.20280,2.93771,-0.830721
2019-01-30T15:00:10.100Z,-1.16471,2.72679,-0.740809
2019-01-30T15:00:14.409Z,-1.29775,2.78724,-0.749857
2019-01-30T15:00:18.719Z,-1.23965,3.02956,-0.827625
2019-01-30T15:00:23.028Z,-1.23298,2.95907,-0.905822
2019-01-30T15:00:27.338Z,-1.13756,2.80078,-0.857214
2019-01-30T15:00:31.647Z,-1.31095,2.98395,-0.965568
2019-01-30T15:00:35.957Z,-1.21491,2.96912,-0.908570
2019-01-30T15:00:40.267Z,-1.23643,2.89969,-1.03249
2019-01-30T15:00:44.576Z,-1.22741,2.93479,-1.02578
2019-01-30T15:00:48.886Z,-1.19007,2.86787,-0.798817
2019-01-30T15:00:53.195Z,-1.10241,2.85443,-0.837041
2019-01-30T15:00:57.505Z,-1.11564,2.81493,-0.729189
2019-01-30T15:01:01.815Z,-1.13156,2.78667,-0.688374
2019-01-30T15:01:06.124Z,-1.09849,2.92009,-0.684293
2019-01-30T15:01:10.434Z,-1.08650,2.84049,-0.692950
2019-01-30T15:01:14.743Z,-1.07691,2.80834,-0.611809
2019-01-30T15:01:19.053Z,-1.02948,2.87487,-0.690001
2019-01-30T15:01:23.362Z,-1.11948,3.03951,-0.724908
2019-01-30T15:01:27.672Z,-1.12110,2.85467,-0.665071
2019-01-30T15:01:31.982Z,-1.09567,2.80329,-0.708356
2019-01-30T15:01:36.291Z,-1.10114,3.03898,-0.651536
2019-01-30T15:01:40.601Z,-0.989821,3.02997,-0.608483
2019-01-30T15:01:44.910Z,-0.952721,2.88074,-0.616172
2019-01-30T15:01:49.220Z,-0.965115,3.02969,-0.673248
2019-01-30T15:01:53.529Z,-1.08531,2.94482,-0.733404
2019-01-30T15:01:57.839Z,-1.11263,3.03196,-0.775334
2019-01-30T15:02:02.149Z,-1.04656,3.04129,-0.781851
2019-01-30T15:02:06.458Z,-1.09842,2.78570,-0.655017
2019-01-30T15:02:10.768Z,-1.03908,2.84142,-0.626589
2019-01-30T15:02:15.077Z,-1.10295,2.77712,-0.557831
2019-01-30T15:02:19.387Z,-1.06163,3.02418,-0.694681
2019-01-30T15:02:23.696Z,-1.06828,2.78703,-0.542454
2019-01-30T15:02:28.006Z,-1.08639,3.03783,-0.694448
2019-01-30T15:02:32.316Z,-1.03419,2.99929,-0.627877
2019-01-30T15:02:36.625Z,-1.01749,2.99122,-0.705950
2019-01-30T15:02:40.935Z,-0.984355,2.99024,-0.672597
2019-01-30T15:02:45.244Z,-1.07639,2.79191,-0.623189
2019-01-30T15:02:49.554Z,-1.11099,2.85763,-0.678225
2019-01-30T15:02:53.864Z,-1.15832,2.76910,-0.634595
2019-01-30T15:02:58.173Z,-1.11394,3.04726,-0.705408
2019-01-30T15:03:02.483Z,-1.05300,2.80693,-0.618032
2019-01-30T15:03:06.792Z,-1.11506,3.01855,-0.704610
2019-01-30T15:03:11.102Z,-1.09658,2.93112,-0.518356
2019-01-30T15:03:15.411Z,-0.969949,3.03559,-0.389456
2019-01-30T15:03:19.721Z,-1.00446,2.83657,-0.552471
2019-01-30T15:03:24.031Z,-1.10761,3.06547,-0.642456
2019-01-30T15:03:28.340Z,-1.06199,2.82794,-0.442041
2019-01-30T15:03:32.650Z,-1.10871,2.90167,-0.615284
2019-01-30T15:03:36.959Z,-1.07286,2.79183,-0.509797
2019-01-30T15:03:41.269Z,-1.09921,2.74710,-0.575196
2019-01-30T15:03:45.578Z,-1.10131,2.99010,-0.740932
2019-01-30T15:03:49.888Z,-1.12860,2.80706,-0.730112
2019-01-30T15:03:54.198Z,-1.17552,2.70071,-0.703662
2019-01-30T15:03:58.507Z,-1.14193,2.80837,-0.812959
2019-01-30T15:04:02.817Z,-1.13831,2.98698,-0.905056
2019-01-30T15:04:07.126Z,-1.13227,2.89405,-0.956384
2019-01-30T15:04:11.436Z,-1.09234,2.88483,-0.976356
2019-01-30T15:04:15.745Z,-1.03112,2.90953,-1.02634
2019-01-30T15:04:20.055Z,-0.900544,2.83303,-1.08083
2019-01-30T15:04:24.365Z,-0.919996,2.98673,-1.09907
2019-01-30T15:04:28.674Z,-0.821232,2.92864,-1.11449
2019-01-30T15:04:32.984Z,-1.28656,2.65793,-1.34128
2019-01-30T15:04:37.293Z,-1.30371,2.67185,-1.48228
2019-01-30T15:04:41.603Z,-1.35464,2.83214,-1.51378
2019-01-30T15:04:45.913Z,-1.28408,2.70018,-1.53237
2019-01-30T15:04:50.222Z,-1.35943,2.65226,-1.54706
2019-01-30T15:04:54.532Z,-1.23697,2.73439,-1.50468
2019-01-30T15:04:58.841Z,-1.25812,2.82358,-1.43071
2019-01-30T15:05:03.151Z,-1.25171,2.75419,-1.25778
2019-01-30T15:05:07.460Z,-1.24439,2.92073,-1.16616
2019-01-30T15:05:11.770Z,-1.16484,2.91218,-1.28512
2019-01-30T15:05:16.080Z,-1.16810,2.79472,-1.41928
2019-01-30T15:05:20.389Z,-1.25583,2.71847,-1.27976
2019-01-30T15:05:24.699Z,-1.20106,2.88679,-1.54814
2019-01-30T15:05:29.008Z,-1.21867,2.64027,-1.59273
2019-01-30T15:05:33.318Z,-1.20822,2.73641,-1.69270
2019-01-30T15:05:37.627Z,-1.21471,2.67390,-1.57943
2019-01-30T15:05:41.937Z,-1.18636,2.68900,-1.58665
2019-01-30T15:05:46.247Z,-1.16192,2.89525,-1.73483
2019-01-30T15:05:50.556Z,-1.09069,2.69742,-1.67320
2019-01-30T15:05:54.866Z,-1.18737,2.64762,-1.51842
2019-01-30T15:05:59.175Z,-1.21043,2.72578,-1.61039
2019-01-30T15:06:03.485Z,-1.30117,2.85253,-1.56258
2019-01-30T15:06:07.794Z,-1.33065,2.73380,-1.51201
2019-01-30T15:06:12.104Z,-1.33726,2.81906,-1.49255
2019-01-30T15:06:16.414Z,-1.26736,2.79975,-1.51065
2019-01-30T15:06:20.723Z,-1.21995,2.79136,-1.54628
2019-01-30T15:06:25.033Z,-1.15512,2.69565,-1.51524
2019-01-30T15:06:29.342Z,-1.21613,2.71594,-1.63857
2019-01-30T15:06:33.652Z,-1.10762,2.65592,-1.68743
2019-01-30T15:06:37.962Z,-1.25358,2.72520,-1.62479
2019-01-30T15:06:42.271Z,-1.14023,2.64980,-1.63018
2019-01-30T15:06:46.581Z,-1.23982,2.79981,-1.82694
2019-01-30T15:06:50.890Z,-1.18161,2.60748,-1.83077
2019-01-30T15:06:55.200Z,-1.21994,2.66575,-1.84716
2019-01-30T15:06:59.509Z,-1.24316,2.71368,-1.82455
2019-01-30T15:07:03.819Z,-1.19665,2.87532,-1.85509
2019-01-30T15:07:08.129Z,-1.12042,2.67827,-1.80294
2019-01-30T15:07:12.438Z,-1.18502,2.83763,-1.80332
2019-01-30T15:07:16.748Z,-1.17890,2.83898,-1.69032
2019-01-30T15:07:21.057Z,-1.15151,2.84153,-1.74968
2019-01-30T15:07:25.367Z,-1.13386,2.60785,-1.58341
2019-01-30T15:07:29.676Z,-1.22599,2.86563,-1.69893
2019-01-30T15:07:33.986Z,-1.16974,2.60530,-1.62506
2019-01-30T15:07:38.296Z,-1.24055,2.61275,-1.65621
2019-01-30T15:07:42.605Z,-1.24941,2.55160,-1.53097
2019-01-30T15:07:46.915Z,-1.21558,2.79784,-1.65215
2019-01-30T15:07:51.224Z,-1.14186,2.64685,-1.51600
2019-01-30T15:07:55.534Z,-1.12172,2.74036,-1.65230
2019-01-30T15:07:59.843Z,-1.19420,2.75823,-1.63381
2019-01-30T15:08:04.153Z,-1.17241,2.69147,-1.73465
2019-01-30T15:08:08.463Z,-1.21710,2.43252,-1.64086
2019-01-30T15:08:12.772Z,-1.22874,2.66615,-1.69993
2019-01-30T15:08:17.082Z,-1.08427,2.49769,-1.63751
2019-01-30T15:08:21.391Z,-1.19054,2.47070,-1.66586
2019-01-30T15:08:25.701Z,-1.23550,2.48109,-1.50505
2019-01-30T15:08:30.010Z,-1.17654,2.64168,-1.69500
2019-01-30T15:08:34.320Z,-1.10746,2.48546,-1.63108
2019-01-30T15:08:38.630Z,-1.16014,2.69028,-1.77137
2019-01-30T15:08:42.939Z,-1.14801,2.73380,-1.73608
2019-01-30T15:08:47.249Z,-1.12250,2.63702,-1.85429
2019-01-30T15:08:51.558Z,-1.06222,2.43441,-1.72386
2019-01-30T15:08:55.868Z,-1.02546,2.60271,-1.88460
2019-01-30T15:09:00.178Z,-1.02176,2.43216,-1.71486
2019-01-30T15:09:04.487Z,-1.12630,2.59141,-1.79725
2019-01-30T15:09:08.797Z,-1.02246,2.60972,-1.86181
2019-01-30T15:09:13.106Z,-1.01892,2.62371,-1.81006
2019-01-30T15:09:17.416Z,-1.05069,2.42347,-1.80114
2019-01-30T15:09:21.725Z,-1.10709,2.53255,-1.79570
2019-01-30T15:09:26.035Z,-1.09620,2.46170,-1.82484
2019-01-30T15:09:30.345Z,-1.17208,2.58870,-1.81416
2019-01-30T15:09:34.654Z,-1.03201,2.35763,-1.82856
2019-01-30T15:09:38.964Z,-1.14059,2.56611,-1.87061
2019-01-30T15:09:43.273Z,-1.13984,2.40332,-1.78240
2019-01-30T15:09:47.583Z,-1.16649,2.42459,-1.74411
2019-01-30T15:09:51.892Z,-1.10435,2.70863,-1.83506
2019-01-30T15:09:56.202Z,-1.05652,2.49579,-1.77858
2019-01-30T15:10:00.512Z,-1.01326,2.36741,-1.89564
2019-01-30T15:10:04.821Z,-1.04098,2.51917,-1.83968
2019-01-30T15:10:09.131Z,-1.01304,2.60362,-1.91263
2019-01-30T15:10:13.440Z,-1.03209,2.45456,-1.83656
2019-01-30T15:10:17.750Z,-1.06305,2.54972,-1.89568
2019-01-30T15:10:22.059Z,-1.09955,2.38965,-1.88408
2019-01-30T15:10:26.369Z,-1.13035,2.43537,-1.85160
2019-01-30T15:10:30.679Z,-1.06189,2.34571,-1.86500
2019-01-30T15:10:34.988Z,-1.11263,2.51547,-1.91718
2019-01-30T15:10:39.298Z,-1.09345,2.34421,-1.85180
2019-01-30T15:10:43.607Z,-1.11458,2.52240,-1.88203
2019-01-30T15:10:47.917Z,-1.03778,2.30030,-1.94036
2019-01-30T15:10:52.227Z,-1.09103,2.55357,-1.92981
2019-01-30T15:10:56.536Z,-1.03163,2.46557,-1.97411
2019-01-30T15:11:00.846Z,-1.02578,2.26749,-1.86830
2019-01-30T15:11:05.155Z,-0.996958,2.47548,-1.95873
2019-01-30T15:11:09.465Z,-1.08595,2.61591,-1.91731
2019-01-30T15:11:13.774Z,-1.08499,2.48404,-1.94078
2019-01-30T15:11:18.084Z,-1.09742,2.30125,-1.96708
2019-01-30T15:11:22.394Z,-1.19660,2.07900,-2.18771
2019-01-30T15:11:26.703Z,-1.17741,2.01275,-2.15679
2019-01-30T15:11:31.013Z,-1.22711,2.13559,-2.17011
2019-01-30T15:11:35.322Z,-1.19301,2.18463,-2.10589
2019-01-30T15:11:39.632Z,-1.27549,2.32934,-2.06255
2019-01-30T15:11:43.941Z,-1.29899,2.29886,-2.01187
2019-01-30T15:11:48.251Z,-1.17089,2.02637,-2.05288
2019-01-30T15:11:52.561Z,-1.09798,2.25223,-2.24039
2019-01-30T15:11:56.870Z,-1.01424,2.35028,-2.21340
2019-01-30T15:12:01.180Z,-0.969467,2.11566,-2.12098
2019-01-30T15:12:05.489Z,-1.14116,2.11112,-2.06769
2019-01-30T15:12:09.799Z,-1.11825,2.27835,-2.07462
2019-01-30T15:12:14.108Z,-1.11102,2.14059,-2.07839
2019-01-30T15:12:18.418Z,-1.22044,2.07443,-2.14631
2019-01-30T15:12:22.728Z,-1.07213,2.17829,-2.13723
2019-01-30T15:12:27.037Z,-1.06763,2.13728,-2.02014
2019-01-30T15:12:31.347Z,-1.02262,2.13692,-2.07606
2019-01-30T15:12:35.656Z,-1.13412,2.06890,-2.08525
2019-01-30T15:12:39.966Z,-1.18048,1.86257,-2.12672
2019-01-30T15:12:44.275Z,-1.24277,2.05128,-2.06675
2019-01-30T15:12:48.585Z,-1.07927,1.96495,-2.00299
2019-01-30T15:12:52.895Z,-1.02504,2.01850,-1.97088
2019-01-30T15:12:57.204Z,-1.18552,2.22291,-2.14282
2019-01-30T15:13:01.514Z,-1.23963,1.96206,-2.03308
2019-01-30T15:13:05.823Z,-1.25017,2.10401,-2.06397
2019-01-30T15:13:10.133Z,-1.20210,1.96088,-2.07333
2019-01-30T15:13:14.443Z,-1.23852,1.98144,-2.13586
2019-01-30T15:13:18.752Z,-1.23721,1.94407,-2.17901
2019-01-30T15:13:23.062Z,-1.07680,2.16094,-2.01647
2019-01-30T15:13:27.371Z,-1.17560,1.90137,-2.03190
2019-01-30T15:13:31.681Z,-1.37063,1.82374,-2.17520
2019-01-30T15:13:35.990Z,-1.35625,1.65520,-2.20849
2019-01-30T15:13:40.300Z,-1.31665,1.58700,-2.36142
2019-01-30T15:13:44.610Z,-1.33488,1.72669,-2.44376
2019-01-30T15:13:48.919Z,-1.27343,1.68519,-2.16817
2019-01-30T15:13:53.229Z,-1.43919,1.65054,-2.19972
2019-01-30T15:13:57.538Z,-1.78833,0.871991,-2.41679
2019-01-30T15:14:01.848Z,-1.85940,0.563728,-2.65402
2019-01-30T15:14:06.157Z,-1.74615,0.668815,-2.61087
2019-01-30T15:14:10.467Z,-1.61794,0.617061,-2.61303
2019-01-30T15:14:14.777Z,-1.17637,1.63554,-2.26530
2019-01-30T15:14:19.086Z,-0.990995,2.11557,-1.69747
2019-01-30T15:14:23.396Z,-1.03091,2.19972,-1.72006
2019-01-30T15:14:27.705Z,-1.00537,2.07286,-1.84635
2019-01-30T15:14:32.015Z,-1.02309,2.11184,-1.87687
2019-01-30T15:14:36.324Z,-1.17512,2.27141,-1.89715
2019-01-30T15:14:40.634Z,-1.01908,2.04116,-1.82621
2019-01-30T15:14:44.944Z,-1.16671,2.09551,-1.88564
2019-01-30T15:14:49.253Z,-1.06647,2.03354,-1.86030
2019-01-30T15:14:53.563Z,-1.16226,2.14474,-1.74427
2019-01-30T15:14:57.872Z,-1.13227,2.17018,-1.89504
2019-01-30T15:15:02.182Z,-1.13268,2.08299,-1.84339
2019-01-30T15:15:06.491Z,-1.28787,2.11717,-2.09403
2019-01-30T15:15:10.801Z,-1.22123,1.82388,-2.12891
2019-01-30T15:15:15.111Z,-1.30391,1.75649,-2.08666
2019-01-30T15:15:19.420Z,-1.26583,1.80642,-2.09017
2019-01-30T15:15:23.730Z,-1.21116,1.66565,-2.16767
2019-01-30T15:15:28.039Z,-1.61623,1.23655,-2.44021
2019-01-30T15:15:32.349Z,-1.74099,1.04952,-2.56460
2019-01-30T15:15:36.659Z,-1.60955,1.41353,-2.60862
2019-01-30T15:15:40.968Z,-1.55683,1.34450,-2.49180
2019-01-30T15:15:45.278Z,-1.55570,1.55314,-2.56962
2019-01-30T15:15:49.587Z,-1.47506,1.37929,-2.55072
2019-01-30T15:15:53.897Z,-1.67262,1.39716,-2.51768
2019-01-30T15:15:58.206Z,-1.45479,1.47878,-2.41562
2019-01-30T15:16:02.516Z,-1.66426,1.31151,-2.48189
2019-01-30T15:16:06.826Z,-1.66821,1.35281,-2.53774
2019-01-30T15:16:11.135Z,-1.78388,0.870544,-2.61885
2019-01-30T15:16:15.445Z,-1.80131,0.906323,-2.60262
2019-01-30T15:16:19.754Z,-1.81338,0.733157,-2.77226
2019-01-30T15:16:24.064Z,-1.82107,0.571062,-2.78217
2019-01-30T15:16:28.373Z,-1.86892,0.723041,-2.85772
2019-01-30T15:16:32.683Z,-1.77538,0.609845,-2.79234
2019-01-30T15:16:36.993Z,-1.79552,0.964505,-2.91717
2019-01-30T15:16:41.302Z,-1.74818,0.889810,-2.81115
2019-01-30T15:16:45.612Z,-1.80784,0.792441,-2.83568
2019-01-30T15:16:49.921Z,-1.68369,0.901612,-2.86423
2019-01-30T15:16:54.231Z,-1.70359,1.11923,-2.78747
2019-01-30T15:16:58.540Z,-1.65977,1.24990,-2.70014
2019-01-30T15:17:02.850Z,-1.71413,1.25038,-2.55824
